"Wabco Holdings Inc. Common Stoc",116.79,105.47,N/A,N/A,110.89,110.68,+0.27,"+0.27 - +0.24%",N/A,N/A,"+0.24%",N/A,N/A,110.50,111.67,N/A,"8:00pm - <b>111.16</b>",111.16,110.86,N/A,N/A,N/A,"110.50 - 111.67",N/A,133.31,81.66,29.50,-22.15,+36.13%,-16.62%,"81.66 - 133.31",336098,100,100,20249,545176,4.72,5.53,6.43,1.40,13.86,427.40M,2.40,8.00,23.55,N/A,2.68,20.10,17.29,3.72,0.00,0.00,"3/20/2009","3/2/2009","4/15/2016",N/A,"8:00pm",10.02,+9.90%,8.30,+8.07%,102.86,101.14,N/A,N/A,N/A,N/A,N/A,336098,6.31B,N/A,56430000,N/A,"WBC",N/A,"NYQ",56805000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.63B
"Waddell & Reed Financial, Inc. ",22.41,22.40,N/A,N/A,22.48,22.50,-0.07,"-0.07 - -0.31%",N/A,N/A,"-0.31%",N/A,N/A,22.25,22.75,N/A,"8:00pm - <b>22.41</b>",22.41,23.40,N/A,N/A,N/A,"22.25 - 22.75",N/A,51.23,20.21,2.20,-28.82,+10.89%,-56.26%,"20.21 - 51.23",1049216,8900,6900,119405,1749570,2.94,2.16,2.20,0.57,10.07,432.14M,1.23,2.23,7.62,N/A,-4.31,10.37,10.19,4.42,8.19,1.84,"2/1/2016","4/14/2016","4/15/2016",N/A,"8:00pm",-6.54,-22.60%,-1.48,-6.21%,23.89,28.95,N/A,N/A,N/A,N/A,N/A,1049216,1.86B,N/A,79713000,N/A,"WDR",N/A,"NYQ",82900000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.52B
"WageWorks, Inc. Common Stock",56.81,47.87,N/A,N/A,51.13,50.87,+1.21,"+1.21 - +2.37%",N/A,N/A,"+2.37%",N/A,N/A,50.81,52.55,N/A,"8:00pm - <b>52.34</b>",52.34,57.67,N/A,N/A,N/A,"50.81 - 52.55",N/A,54.32,38.19,14.15,-1.98,+37.05%,-3.65%,"38.19 - 54.32",237809,100,100,11879,221547,0.63,1.39,1.62,0.33,9.38,64.34M,5.50,5.45,83.08,N/A,2.08,37.65,32.31,7.89,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",7.02,+15.49%,3.42,+6.99%,48.92,45.32,N/A,N/A,N/A,N/A,N/A,237809,1.88B,N/A,35772000,N/A,"WAGE",N/A,"NYQ",35942000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,334.32M
"Walker & Dunlop, Inc Common Sto",22.60,22.57,N/A,N/A,22.70,22.72,-0.13,"-0.13 - -0.57%",N/A,N/A,"-0.57%",N/A,N/A,22.47,22.98,N/A,"8:00pm - <b>22.57</b>",22.57,26.60,N/A,N/A,N/A,"22.47 - 22.98",N/A,33.17,18.37,4.20,-10.60,+22.86%,-31.96%,"18.37 - 33.17",184226,500,4400,9208,229379,2.65,2.67,2.79,0.62,16.56,0.00,1.54,1.37,8.52,N/A,1.70,8.45,8.09,4.53,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",-3.45,-13.25%,-0.84,-3.58%,23.41,26.02,N/A,N/A,N/A,N/A,N/A,184226,697.39M,N/A,27556000,N/A,"WD",N/A,"NYQ",30899000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,456.64M
"Wal-Mart Stores, Inc. Common St",69.16,69.03,N/A,N/A,68.80,68.94,+0.26,"+0.26 - +0.38%",N/A,N/A,"+0.38%",N/A,N/A,68.94,69.41,N/A,"8:00pm - <b>69.06</b>",69.06,64.88,N/A,N/A,N/A,"68.94 - 69.41",N/A,80.93,56.30,12.76,-11.87,+22.66%,-14.67%,"56.30 - 80.93",7584493,100,1000,100,10511600,4.57,4.16,4.36,0.98,25.28,33.56B,0.45,2.72,15.11,N/A,415.00,16.60,15.84,3.60,2.91,2.00,"6/6/2016","3/9/2016","4/15/2016",N/A,"8:00pm",5.66,+8.93%,1.22,+1.80%,67.84,63.40,N/A,N/A,N/A,N/A,N/A,7584493,220.03B,N/A,1392409000,N/A,"WMT",N/A,"NYQ",3186000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,482.13B
"Walt Disney Company (The) Commo",98.60,98.50,N/A,N/A,98.63,98.50,-0.04,"-0.04 - -0.04%",N/A,N/A,"-0.04%",N/A,N/A,98.18,98.89,N/A,"8:00pm - <b>98.59</b>",98.59,108.83,N/A,N/A,N/A,"98.18 - 98.89",N/A,122.08,86.25,12.34,-23.49,+14.31%,-19.24%,"86.25 - 122.08",6146837,300,100,838331,8422170,5.35,5.83,6.24,1.57,25.86,16.44B,2.96,3.81,18.42,N/A,1.53,16.91,15.80,6.84,1.44,1.42,"1/11/2016","12/10/2015","4/15/2016",N/A,"8:00pm",-5.02,-4.85%,0.69,+0.70%,97.90,103.61,N/A,N/A,N/A,N/A,N/A,6146837,160.86B,N/A,1500930000,N/A,"DIS",N/A,"NYQ",1631570000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.32B
"Walter Investment Management Co",7.90,7.88,N/A,N/A,8.30,8.25,-0.40,"-0.40 - -4.82%",N/A,N/A,"-4.82%",N/A,N/A,7.87,8.29,N/A,"8:00pm - <b>7.90</b>",7.90,7.29,N/A,N/A,N/A,"7.87 - 8.29",N/A,23.70,6.31,1.59,-15.80,+25.20%,-66.67%,"6.31 - 23.70",125545,600,300,11684,326123,-7.00,1.57,1.55,0.50,21.73,0.00,0.31,0.38,N/A,N/A,-1.23,5.03,5.10,15.13,0.00,0.00,"11/15/2011","9/20/2011","4/15/2016",N/A,"8:00pm",-3.32,-29.61%,0.58,+7.93%,7.32,11.22,N/A,N/A,N/A,N/A,N/A,125545,292.55M,N/A,19937000,N/A,"WAC",N/A,"NYQ",37032000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.00B
"Washington Real Estate Investme",34.40,24.39,N/A,N/A,29.07,29.02,+0.32,"+0.32 - +1.10%",N/A,N/A,"+1.10%",N/A,N/A,29.02,29.52,N/A,"8:00pm - <b>29.39</b>",29.39,29.50,N/A,N/A,N/A,"29.02 - 29.52",N/A,29.52,23.78,5.61,-0.13,+23.59%,-0.44%,"23.78 - 29.52",201613,100,100,20572,438942,1.31,1.73,1.79,0.44,12.26,170.78M,6.47,2.37,22.44,N/A,16.80,16.99,16.42,9.38,4.13,1.20,"3/31/2016","3/11/2016","4/15/2016",N/A,"8:00pm",2.55,+9.50%,1.29,+4.59%,28.10,26.84,N/A,N/A,N/A,N/A,N/A,201613,2.00B,N/A,67647000,N/A,"WRE",N/A,"NYQ",68191000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,306.43M
"Waste Connections, Inc. Common ",67.57,64.28,N/A,N/A,64.39,63.74,-0.11,"-0.11 - -0.17%",N/A,N/A,"-0.17%",N/A,N/A,63.38,64.72,N/A,"8:00pm - <b>64.28</b>",64.28,68.30,N/A,N/A,N/A,"63.38 - 64.72",N/A,66.25,44.81,19.47,-1.97,+43.45%,-2.97%,"44.81 - 66.25",500630,100,100,66307,1487810,-0.78,2.12,2.39,0.54,16.22,709.28M,3.72,3.97,N/A,N/A,4.41,30.32,26.90,6.93,0.90,0.58,"3/15/2016","2/26/2016","4/15/2016",N/A,"8:00pm",6.81,+11.86%,0.08,+0.12%,64.20,57.47,N/A,N/A,N/A,N/A,N/A,500630,7.87B,N/A,121342000,N/A,"WCN",N/A,"NYQ",122395000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.12B
"Waste Management, Inc. Common S",59.44,56.00,N/A,N/A,56.96,57.08,-0.06,"-0.06 - -0.11%",N/A,N/A,"-0.11%",N/A,N/A,56.83,57.13,N/A,"8:00pm - <b>56.90</b>",56.90,59.44,N/A,N/A,N/A,"56.83 - 57.13",N/A,59.99,45.86,11.04,-3.09,+24.07%,-5.15%,"45.86 - 59.99",1944409,200,100,172086,2478820,1.65,2.77,2.98,0.71,11.95,3.39B,1.96,4.77,34.48,N/A,3.06,20.54,19.09,3.79,2.88,1.64,"3/18/2016","3/3/2016","4/15/2016",N/A,"8:00pm",2.54,+4.68%,-1.07,-1.84%,57.97,54.36,N/A,N/A,N/A,N/A,N/A,1944409,25.36B,N/A,443606000,N/A,"WM",N/A,"NYQ",445652000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.96B
"Waters Corporation Common Stock",142.79,128.92,N/A,N/A,134.89,135.00,+0.92,"+0.92 - +0.68%",N/A,N/A,"+0.68%",N/A,N/A,133.96,135.92,N/A,"8:00pm - <b>135.81</b>",135.81,136.56,N/A,N/A,N/A,"133.96 - 135.92",N/A,137.39,112.00,23.81,-1.58,+21.26%,-1.15%,"112.00 - 137.39",413633,100,100,32577,570126,5.65,6.30,6.89,1.43,25.22,671.89M,5.39,5.35,24.04,N/A,2.46,21.56,19.71,5.69,0.00,0.00,N/A,N/A,"4/15/2016",N/A,"8:00pm",8.78,+6.91%,6.13,+4.73%,129.68,127.03,N/A,N/A,N/A,N/A,N/A,413633,11.09B,N/A,77986000,N/A,"WAT",N/A,"NYQ",81650000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.04B
"Watsco, Inc. Common Stock",135.39,135.31,N/A,N/A,134.51,134.51,+0.91,"+0.91 - +0.68%",N/A,N/A,"+0.68%",N/A,N/A,134.30,135.95,N/A,"8:00pm - <b>135.42</b>",135.42,128.40,N/A,N/A,N/A,"134.30 - 135.95",N/A,136.43,106.58,28.84,-1.01,+27.06%,-0.74%,"106.58 - 136.43",192634,400,500,19641,237619,4.91,5.51,6.11,2.05,29.44,355.70M,1.06,4.57,27.61,N/A,2.11,24.58,22.16,5.89,2.53,3.40,"1/29/2016","4/13/2016","4/15/2016",N/A,"8:00pm",12.25,+9.94%,4.18,+3.18%,131.24,123.17,N/A,N/A,N/A,N/A,N/A,192634,4.40B,N/A,23447000,N/A,"WSO",N/A,"NYQ",32513000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.11B
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WSO.B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Watts Water Technologies, Inc. ",55.70,55.65,N/A,N/A,55.54,55.42,+0.15,"+0.15 - +0.27%",N/A,N/A,"+0.27%",N/A,N/A,55.23,55.90,N/A,"8:00pm - <b>55.69</b>",55.69,57.29,N/A,N/A,N/A,"55.23 - 55.90",N/A,60.22,44.51,11.18,-4.53,+25.12%,-7.52%,"44.51 - 60.22",103297,200,200,5452,151582,-3.24,2.59,3.01,0.73,20.47,114.30M,1.30,2.71,N/A,N/A,1.79,21.50,18.50,8.55,1.22,0.68,"3/16/2016","2/29/2016","4/15/2016",N/A,"8:00pm",2.91,+5.51%,1.75,+3.25%,53.94,52.78,N/A,N/A,N/A,N/A,N/A,103297,1.92B,N/A,20796000,N/A,"WTS",N/A,"NYQ",34429000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.47B
"Wayfair Inc. Class A Common Sto",41.96,41.84,N/A,N/A,41.34,41.47,+1.06,"+1.06 - +2.56%",N/A,N/A,"+2.56%",N/A,N/A,40.97,42.47,N/A,"8:00pm - <b>42.40</b>",42.40,57.36,N/A,N/A,N/A,"40.97 - 42.47",N/A,56.84,27.36,15.04,-14.44,+54.97%,-25.40%,"27.36 - 56.84",410054,200,300,11114,1221490,-0.93,-0.75,-0.01,-0.20,2.88,-48.90M,1.55,14.37,N/A,N/A,-1.30,N/A,N/A,10.03,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",0.64,+1.53%,0.22,+0.53%,42.18,41.76,N/A,N/A,N/A,N/A,N/A,410054,3.57B,N/A,28257000,N/A,"W",N/A,"NYQ",84310000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.25B
"WCI Communities, Inc. Common St",18.36,18.34,N/A,N/A,18.12,18.05,+0.24,"+0.24 - +1.32%",N/A,N/A,"+1.32%",N/A,N/A,18.03,18.41,N/A,"8:00pm - <b>18.36</b>",18.36,21.75,N/A,N/A,N/A,"18.03 - 18.41",N/A,27.08,16.03,2.33,-8.72,+14.54%,-32.20%,"16.03 - 27.08",67567,300,500,4323,213465,1.34,1.41,2.30,0.31,18.26,58.68M,0.85,0.99,13.70,N/A,0.51,13.02,7.98,5.02,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",-2.53,-12.12%,0.23,+1.28%,18.13,20.89,N/A,N/A,N/A,N/A,N/A,67567,483.62M,N/A,21384000,N/A,"WCIC",N/A,"NYQ",26341000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,563.62M
"Weatherford International plc (",7.68,7.59,N/A,N/A,7.49,7.36,+0.12,"+0.12 - +1.60%",N/A,N/A,"+1.60%",N/A,N/A,7.19,7.84,N/A,"8:00pm - <b>7.61</b>",7.61,9.34,N/A,N/A,N/A,"7.19 - 7.84",N/A,14.91,4.95,2.66,-7.30,+53.74%,-48.96%,"4.95 - 14.91",20870474,200,200,481953,19037500,-2.55,-0.71,-0.25,-0.20,5.53,801.00M,0.62,1.36,N/A,N/A,0.48,N/A,N/A,1.93,N/A,N/A,N/A,"4/17/2000","4/15/2016",N/A,"8:00pm",-0.65,-7.86%,0.47,+6.62%,7.14,8.26,N/A,N/A,N/A,N/A,N/A,20870474,5.93B,N/A,773793000,N/A,"WFT",N/A,"NYQ",779491000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.43B
"Webster Financial Corporation C",37.15,37.04,N/A,N/A,37.34,37.34,-0.24,"-0.24 - -0.64%",N/A,N/A,"-0.64%",N/A,N/A,36.95,37.52,N/A,"8:00pm - <b>37.10</b>",37.10,37.50,N/A,N/A,N/A,"36.95 - 37.52",N/A,41.34,30.09,7.01,-4.24,+23.30%,-10.26%,"30.09 - 41.34",671260,200,200,81045,810560,2.15,2.29,2.59,0.56,25.01,0.00,4.00,1.49,17.26,N/A,1.94,16.20,14.32,5.56,2.46,0.92,"2/23/2016","2/5/2016","4/15/2016",N/A,"8:00pm",1.02,+2.83%,1.22,+3.41%,35.88,36.08,N/A,N/A,N/A,N/A,N/A,671260,3.40B,N/A,90542000,N/A,"WBS",N/A,"NYQ",91677000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,854.87M
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WBS^E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"WEC Energy Group, Inc. Common S",58.90,58.72,N/A,N/A,58.38,58.43,+0.41,"+0.41 - +0.70%",N/A,N/A,"+0.70%",N/A,N/A,58.32,58.97,N/A,"8:00pm - <b>58.79</b>",58.79,58.14,N/A,N/A,N/A,"58.32 - 58.97",N/A,60.32,44.93,13.86,-1.53,+30.85%,-2.54%,"44.93 - 60.32",1255692,100,100,86326,2039050,2.34,2.92,3.10,0.61,27.42,1.83B,3.11,2.13,25.12,N/A,2.97,20.13,18.96,4.76,3.39,1.98,"3/1/2016","2/10/2016","4/15/2016",N/A,"8:00pm",4.92,+9.13%,0.44,+0.75%,58.35,53.87,N/A,N/A,N/A,N/A,N/A,1255692,18.56B,N/A,315058000,N/A,"WEC",N/A,"NYQ",315683000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.93B
"Weight Watchers International I",15.49,15.48,N/A,N/A,15.22,15.10,+0.28,"+0.28 - +1.84%",N/A,N/A,"+1.84%",N/A,N/A,15.10,15.83,N/A,"8:00pm - <b>15.50</b>",15.50,20.50,N/A,N/A,N/A,"15.10 - 15.83",N/A,28.05,3.67,11.83,-12.55,+322.34%,-44.74%,"3.67 - 28.05",1746575,500,700,14404,3734510,0.56,0.87,1.11,0.46,-23.46,244.43M,0.83,N/A,27.68,N/A,-24.99,17.82,13.96,6.60,0.00,0.00,"10/11/2013","9/25/2013","4/15/2016",N/A,"8:00pm",-0.51,-3.16%,1.63,+11.74%,13.87,16.01,N/A,N/A,N/A,N/A,N/A,1746575,986.13M,N/A,27579000,N/A,"WTW",N/A,"NYQ",63621000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.16B
"Weingarten Realty Investors Com",41.12,34.65,N/A,N/A,37.70,37.74,+0.18,"+0.18 - +0.48%",N/A,N/A,"+0.48%",N/A,N/A,37.51,37.97,N/A,"8:00pm - <b>37.88</b>",37.88,38.88,N/A,N/A,N/A,"37.51 - 37.97",N/A,38.39,30.21,7.67,-0.51,+25.39%,-1.33%,"30.21 - 38.39",573981,200,100,96239,677605,1.29,2.30,2.41,0.57,11.21,356.19M,8.69,3.36,29.36,N/A,3.38,16.47,15.72,4.17,3.87,1.46,"3/15/2016","3/4/2016","4/15/2016",N/A,"8:00pm",2.82,+8.04%,0.89,+2.41%,36.99,35.06,N/A,N/A,N/A,N/A,N/A,573981,4.70B,N/A,113639000,N/A,"WRI",N/A,"NYQ",123951000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,538.04M
"Weis Markets, Inc. Common Stock",46.20,46.15,N/A,N/A,45.35,45.36,+0.81,"+0.81 - +1.79%",N/A,N/A,"+1.79%",N/A,N/A,45.01,46.27,N/A,"8:00pm - <b>46.16</b>",46.16,31.00,N/A,N/A,N/A,"45.01 - 46.27",N/A,48.25,37.14,9.02,-2.09,+24.29%,-4.33%,"37.14 - 48.25",27629,300,100,4483,43439,2.13,nan,N/A,0.00,32.08,156.49M,0.43,1.41,21.70,N/A,0.00,N/A,N/A,5.56,2.65,1.20,"3/1/2016","2/11/2016","4/15/2016",N/A,"8:00pm",4.15,+9.89%,2.75,+6.33%,43.41,42.01,N/A,N/A,N/A,N/A,N/A,27629,1.24B,N/A,12763000,N/A,"WMK",N/A,"NYQ",26898000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.86B
"Wellcare Health Plans, Inc. Com",93.43,88.58,N/A,N/A,91.63,91.72,-0.71,"-0.71 - -0.77%",N/A,N/A,"-0.77%",N/A,N/A,90.39,92.08,N/A,"8:00pm - <b>90.92</b>",90.92,94.38,N/A,N/A,N/A,"90.39 - 92.08",N/A,98.79,69.16,21.76,-7.87,+31.46%,-7.97%,"69.16 - 98.79",442039,100,100,53153,542147,2.67,4.45,5.49,1.45,39.18,450.20M,0.29,2.34,34.05,N/A,1.24,20.43,16.56,5.83,N/A,N/A,N/A,N/A,"4/15/2016",N/A,"8:00pm",7.36,+8.81%,-0.35,-0.38%,91.27,83.56,N/A,N/A,N/A,N/A,N/A,442039,4.01B,N/A,43864000,N/A,"WCG",N/A,"NYQ",44123000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.89B
"Wells Fargo & Company Common St",48.29,48.20,N/A,N/A,48.79,48.62,-0.54,"-0.54 - -1.11%",N/A,N/A,"-1.11%",N/A,N/A,48.06,48.94,N/A,"8:00pm - <b>48.25</b>",48.25,55.14,N/A,N/A,N/A,"48.06 - 48.94",N/A,58.77,44.50,3.75,-10.52,+8.43%,-17.90%,"44.50 - 58.77",24885233,300,500,1292468,20935400,4.12,4.13,4.44,1.05,33.81,0.00,2.96,1.44,11.71,N/A,1.23,11.68,10.87,1.27,3.07,1.50,"3/1/2016","2/3/2016","4/15/2016",N/A,"8:00pm",-3.14,-6.10%,-0.61,-1.25%,48.86,51.39,N/A,N/A,N/A,N/A,N/A,24885233,244.95B,N/A,4564675000,N/A,"WFC",N/A,"NYQ",5076712000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.69B
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC.WS",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^N",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^O",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^Q",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^T",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"WFC^V",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
